OpportunityId,Title,Agency,Source,PostDate,CloseDate,Description,TotalScore,CreatedAt,UpdatedAt,OpportunityUrl
2cadd588a4e56e607abeced90f22b354,FY25 IIJA/IRA Bureau of Land Management Wyoming Aquatic Resource Management,Bureau of Land Management,Grants.gov,2024-12-16T00:00:00.0000000,2025-02-18T00:00:00.0000000,"The Bureau of Land Management&#8217;s (BLM) Wyoming Aquatic Resources Program protects and restores riparian and wetland areas, aquatic habitats, and water resources to provide functioning ecosystems for a combination of balanced and diverse uses including fish and wildlife, and for the long-term needs of future generations. Policy guidance for the Program ensures that public land management based on multiple use and sustained yield provides healthy and productive riparian, wetland, and aquatic habitat, achieves land health standards, and considers society&#8217;s long-term needs for healthy watersheds. The issues the Program addresses are diverse and include restoration, habitat fragmentation and degradation, drought resiliency, water availability, and aquatic invasive species. Program staff provide professional expertise and policy guidance to BLM managers, Federal, State, Tribal, and local governments, and non-governmental partners on these issues, and implement the best management practices to minimize or avoid impacts to water resources, riparian and wetland areas, and aquatic habitats on public lands. This program supports projects funded through the Infrastructure Investment and Jobs Act, Section 40804 (b) Ecosystem Restoration. This program also supports projects funded through the Inflation Reduction Act (IRA), Sections 50221 Resilience, 50222 Ecosystems Restoration and 50303 DOI.The BLM Wyoming Aquatic Resources Program&#8217;s core functions include:Ecosystem Structure and Function: Protect and restore the physical and ecological processes of functioning riparian and wetland areas, aquatic habitats, and water resources.Water Quality: Protect and restore the chemical, physical, and biological integrity of surface water and groundwater.Water Availability: Ensure that water is legally and physically available for beneficial uses, including protection and restoration actions.Riparian, Wetland, and Aquatic Habitat: Proactively protect and restore riparian, wetland, and aquatic habitats to ensure the presence, abundance, and diversity of healthy, self-sustaining, and desirable riparian, wetland, and aquatic species and other wildlife and plant populations that depend upon these habitats, including special status species.Decision Support: Inventory, assess, and monitor aquatic resources to inform our understanding of condition and trend, guide the BLM&#8217;s management activities, and assess regulatory compliance.Environmental Compliance: Ensure full compliance with applicable federal law, Executive Orders, regulations, and policy and with state law to the extent consistent with federal law.Internal &amp; External Involvement: Consult, coordinate, cooperate, and collaborate with federal, state, tribal, and local governments and other programs, partners, and communities, to foster adaptive approaches to protection and restoration and implement education and outreach programs.The BLM Wyoming Aquatic Resources Program continues to advance the Department of the Interior&apos;s priorities to address the climate crisis, restore balance on public lands and waters, advance environmental justice, and invest in a clean energy future. The BLM Wyoming Aquatic Resources Program has an opportunity to work with partner organizations to assist with:Contributing to the above-described Program core functions.Combating climate change and habitat loss impacts to aquatic resources.Restoring and connecting degraded aquatic resources.Increasing ecosystem resistance, resilience, and adaptability to drought, wildfires, and floods.Determining acceptable levels of hydrologic and ecological change given BLM management objectives.Advancing inventory, assessment, and monitoring activities and tools.Preventing the establishment and spread of invasive species.Increasing public knowledge of aquatic habitats on BLM managed lands, including with a targeted focus on communities of color, low-income families, and rural and indigenous communities.",13.55,2025-01-14T16:44:21.0700000,2025-01-14T16:44:21.0700000,
2ceb1a90e02b85889dd5ee164dd2a240,Implementing Organizational Resources to Support Behavioral Change,National Institute of Corrections,Grants.gov,2024-11-19T00:00:00.0000000,2024-12-07T00:00:00.0000000,This is not a request for applications. This is to provide notice of the continuation of Cooperative Agreement award 3CS17GLQ4,14.38,2025-01-14T16:44:19.6700000,2025-01-14T16:44:19.6700000,
2d1a207336b11fb0512de4b1de76f33f,NIDCD Early Career Research(ECR) Award (R21 Clinical Trial Optional),National Institutes of Health,Grants.gov,2024-10-18T00:00:00.0000000,2027-10-16T00:00:00.0000000,"The NIDCD Early Career Research (ECR) Award (R21) is intended to support both basic and clinical research from scientists who are beginning to establish an independent research career. It cannot be used for thesis or dissertation research. The research must be focused on one or more of the areas within the biomedical and behavioral scientific mission of the NIDCD: hearing, balance, smell, taste, voice, speech, or language. The NIDCD ECR Award R21 grant mechanism supports different types of projects including secondary analysis of existing data; small, self-contained research projects; development of research methodology; translational research; outcomes research; and development of new research technology. Irrespective of the type of project, the intent of the NIDCD ECR Award R21 is for the Program Director(s)/Principal Investigator(s) (PD(s)/PI(s)) to obtain sufficient preliminary data for a subsequent R01 application.",12.74,2025-01-14T16:44:19.0430000,2025-01-14T16:44:19.0430000,
2d314c032da5f9f6585c56588fdb6a77,"36--CELL,ELECTROLYTIC",Unknown,SAM.gov,2025-01-14T00:00:00.0000000,2099-12-31T23:59:59.0000000,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e5fc014e6e4b421384babbdd79645522,15.94,2025-01-14T16:44:16.6930000,2025-01-14T16:44:16.6930000,
2d5bdd397cb245ef1da0ff69a378cd2e,"29--PUMP,COOLING SYSTEM",Unknown,SAM.gov,2025-01-14T00:00:00.0000000,2099-12-31T23:59:59.0000000,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=a3f5620efd4e4962be0abc405a1c8823,15.48,2025-01-14T16:44:17.0370000,2025-01-14T16:44:17.0370000,
2d678b81e6ffea873026a7aa5f1cdf0e,"Chicot County, AR, HWY 82 Weir, FC/MR&T, Boeuf River Basin, Boeuf River",Unknown,SAM.gov,2025-01-14T00:00:00.0000000,2099-12-31T23:59:59.0000000,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ef3144ae86874ef0a5eea9a3dae8b607,9.92,2025-01-14T16:44:03.6200000,2025-01-14T16:44:03.6200000,
2d76be8d147944608864dae0acf81356,Precision Steam Generation for High-Temperature Electrolysis,Unknown,SAM.gov,2025-01-14T00:00:00.0000000,2099-12-31T23:59:59.0000000,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7447a2d8f05744248bc3325613e68103,14.31,2025-01-14T16:44:17.5230000,2025-01-14T16:44:17.5230000,
2d956623d4a7697bd587df9e4bd817c5,"30--GEARSHAFT,SPUR",Unknown,SAM.gov,2025-01-14T00:00:00.0000000,2099-12-31T23:59:59.0000000,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=85743f23c66e41d0aa0aa9128d7e07ea,13.67,2025-01-14T16:44:17.3570000,2025-01-14T16:44:17.3570000,
2d99fedae21dc5cad04ec9a1f7273cfe,Safety Station Program,Unknown,SAM.gov,2025-01-14T00:00:00.0000000,2099-12-31T23:59:59.0000000,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=343726e5cad542839d23c373b0535992,17.70,2025-01-14T16:44:17.8730000,2025-01-14T16:44:17.8730000,
2dbbd7cd652acbb749310056f0da63e5,"Housing, Panel, Vehic",Unknown,SAM.gov,2025-01-14T00:00:00.0000000,2099-12-31T23:59:59.0000000,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=338a2307ea0c4fdcbaab2fd507bfaa79,14.37,2025-01-14T16:44:17.8730000,2025-01-14T16:44:17.8730000,
2e079ffbe86c6e343b8fbca67a83ea27,"LANYARD,SAFETY,INDUSTRIAL NSN: 4240-01-645-5558",Unknown,SAM.gov,2025-01-14T00:00:00.0000000,2099-12-31T23:59:59.0000000,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=8a70dc868bac4c69857afd56be632a42,9.85,2025-01-14T16:44:17.3570000,2025-01-14T16:44:17.3570000,
2e23ec2ef3cbc23571d135221c8cb099,OJJDP FY25 Enhancing Youth Defense,"Office of Juvenile Justice Delinquency Prevention ",Grants.gov,2024-12-20T00:00:00.0000000,2025-02-06T00:00:00.0000000,"This funding opportunity seeks to implement youth defense system efforts that strengthen and improve the representation of youth involved in the juvenile justice system. This program supports organizations providing public defense services through a combination of direct grants and national training and technical assistance to implement sustainable system improvements that result in improved youth outcomes, reduced recidivism, safer communities, cost savings, and increased public confidence in the juvenile justice system.",24.24,2025-01-14T16:44:21.2700000,2025-01-14T16:44:21.2700000,
